id_nf,data_venda,cliente_id,cliente_nome,marca_carro,modelo_carro,produto_peca,valor_unitario,quantidade,custo_unitario,loja_id,loja_nome,grupo_loja,vendedor_id,vendedor_nome
NF151477,2025-09-27,46226935308,Arya Stark,Autron,CX Sport,Amortecedor,502.13,1.0,317.56,400501,AutoParts Sul,Grupo Pampa,V002,Clark Kent
NF151478,2024-10-26,16963375265,Robb Stark,Ravion,AX1,Bateria,1356.71,1.0,892.37,400502,Sul Auto Parts,Grupo Pampas,V001,Bruce Wayne
NF151479,2025-08-27,97417040216536,Tyrion Lannister,MotoriX,AX1,Pastilha de Freio,1656.72,1.0,1131.26,200302,Auto Rio Peças,Grupo Atlantico,V004,Peter Parker
NF151480,2024-07-28,13999302829225,Brienne of Tarth,Ravion,EX Classic,Bateria,1147.18,1.0,949.25,100202,Auto Parts SP Centro,Grupo Tytan,V003,Tony Stark
NF151481,2024-01-11,13567050883082,Arya Stark,Autron,AX1,Filtro de Óleo,314.81,5.0,217.38,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V008,Barry Allen
NF151482,2025-01-10,11683229778,Theon Greyjoy,Autron,EX Classic,Bateria,230.48,3.0,202.49,200302,Auto Rio Peças,Grupo Atlantico,V004,Peter Parker
NF151483,2025-02-15,97723969092374,Robb Stark,Carvex,DX Hybrid,Filtro de Óleo,1612.63,3.0,1284.71,100202,Auto Parts SP Centro,Grupo Tytan,V005,Diana Prince
NF151484,2024-06-15,41398248832,Tyrion Lannister,MotoriX,EX Classic,Amortecedor,1258.54,3.0,913.93,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF151485,2024-03-18,84274762811,Samwell Tarly,MotoriX,DX Hybrid,Correia Dentada,1797.26,6.0,1271.33,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF151486,2025-04-27,11444573239,Daenerys Targaryen,Ravion,BZ Turbo,Filtro de Óleo,761.62,4.0,536.98,100201,AutoParts São Paulo,Grupo Titan,V002,Clark Kent
NF151487,2025-03-22,04239497514441,Sansa Stark,MotoriX,DX Hybrid,Correia Dentada,519.44,2.0,329.09,100201,AutoParts São Paulo,Grupo Titan,V006,Steve Rogers
NF151488,2025-11-23,94726495717,Jon Snow,Ravion,EX Classic,Pastilha de Freio,-1421.1,5.0,898.78,200302,Auto Rio Peças,Grupo Atlantico,V008,Barry Allen
NF151489,2025-11-26,73494193774,Ned Stark,Autron,CX Sport,Pastilha de Freio,1551.62,5.0,935.11,100202,Auto Parts SP Centro,Grupo Tytan,V005,Diana Prince
NF151490,2025-07-14,06652268811826,Daenerys Targaryen,Ravion,EX Classic,Pastilha de Freio,741.85,2.0,448.73,300401,AutoParts Minas,Grupo Serra,V007,Natasha Romanoff
NF151491,2025-02-27,22948585887,Cersei Lannister,Ravion,CX Sport,Pastilha de Freio,1461.31,5.0,1187.61,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V001,Bruce Wayne
NF151492,2024-12-19,13779345385,Daenerys Targaryen,Velox,BZ Turbo,Correia Dentada,1290.91,3.0,819.44,400502,Sul Auto Parts,Grupo Pampas,V004,Peter Parker
NF151493,2025-12-07,95503133524320,Jorah Mormont,Autron,EX Classic,Amortecedor,123.52,3.0,75.03,400502,Sul Auto Parts,Grupo Pampas,V001,Bruce Wayne
NF151494,2024-09-22,97924224899060,Davos Seaworth,Velox,EX Classic,Bateria,267.86,6.0,175.62,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF151495,2024-01-04,66869548414,Jaime Lannister,Carvex,DX Hybrid,Correia Dentada,1123.11,6.0,807.6,300401,AutoParts Minas,Grupo Serra,V004,Peter Parker
NF151496,2025-12-31,32730896472007,Theon Greyjoy,Carvex,EX Classic,Pastilha de Freio,701.71,4.0,506.59,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF151497,2025-06-02,97519573111,Davos Seaworth,Velox,DX Hybrid,Filtro de Óleo,184.28,1.0,115.7,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF151498,2025-04-26,80496161629,Bran Stark,Ravion,CX Sport,Pastilha de Freio,584.27,1.0,411.31,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V004,Peter Parker
NF151499,2025-03-10,78955430871,Arya Stark,Velox,CX Sport,Amortecedor,1665.87,4.0,1416.18,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF151500,2025-12-08,08717607008730,Cersei Lannister,MotoriX,DX Hybrid,Correia Dentada,1798.17,5.0,1249.06,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF151501,2025-04-07,69993407915,Davos Seaworth,MotoriX,DX Hybrid,Amortecedor,1111.76,4.0,760.0,400502,Sul Auto Parts,Grupo Pampas,V004,Peter Parker
NF151502,2024-07-30,25100714340,Jorah Mormont,MotoriX,AX1,Correia Dentada,1044.09,4.0,938.19,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V004,Peter Parker
NF151503,2025-10-07,35024794596,Jon Snow,Carvex,BZ Turbo,Filtro de Óleo,856.27,4.0,567.67,400502,Sul Auto Parts,Grupo Pampas,V006,Steve Rogers
NF151504,2024-03-28,53314676984245,Samwell Tarly,Autron,DX Hybrid,Pastilha de Freio,1227.74,6.0,823.22,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF151505,2025-12-15,17505248392105,Jorah Mormont,Ravion,BZ Turbo,Pastilha de Freio,302.29,6.0,189.87,400501,AutoParts Sul,Grupo Pampa,V007,Natasha Romanoff
NF151506,2024-07-05,60908247042,Jorah Mormont,Carvex,CX Sport,Correia Dentada,1738.99,,1104.32,100202,Auto Parts SP Centro,Grupo Tytan,V007,Natasha Romanoff
NF151507,2024-07-02,97211069654786,Theon Greyjoy,MotoriX,BZ Turbo,Bateria,404.79,6.0,336.1,100201,AutoParts São Paulo,Grupo Titan,V002,Clark Kent
NF151508,2024-09-29,32132303189296,Tyrion Lannister,Autron,CX Sport,Pastilha de Freio,1359.91,6.0,1162.5,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF151509,2024-01-24,28670666813659,Robb Stark,MotoriX,AX1,Filtro de Óleo,981.53,,834.11,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF151510,2024-04-01,89145231353,Daenerys Targaryen,Carvex,DX Hybrid,Pastilha de Freio,921.53,2.0,780.12,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF151511,2024-04-06,01418877208045,Daenerys Targaryen,MotoriX,EX Classic,Pastilha de Freio,368.58,4.0,234.1,400502,Sul Auto Parts,Grupo Pampas,V003,Tony Stark
NF151512,2024-09-30,58069092959,Tyrion Lannister,Velox,AX1,Pastilha de Freio,1634.38,2.0,1415.55,400501,AutoParts Sul,Grupo Pampa,V006,Steve Rogers
NF151513,2025-12-02,14981728082695,Cersei Lannister,Autron,AX1,Correia Dentada,738.26,5.0,566.89,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF151514,2025-03-03,82813856983347,Theon Greyjoy,Velox,AX1,Amortecedor,951.43,4.0,671.11,200302,Auto Rio Peças,Grupo Atlantico,V006,Steve Rogers
NF151515,2024-08-07,33810614890,Davos Seaworth,Autron,AX1,Amortecedor,678.35,4.0,475.22,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF151516,2024-08-13,56915677012621,Arya Stark,MotoriX,BZ Turbo,Filtro de Óleo,1798.17,3.0,1407.82,300402,Minas Auto Peças,Grupo Serras,V007,Natasha Romanoff
NF151517,2025-04-12,90495443606,Theon Greyjoy,Carvex,EX Classic,Bateria,1569.29,4.0,1371.21,100202,Auto Parts SP Centro,Grupo Tytan,V007,Natasha Romanoff
NF151518,2024-08-15,30772435458849,Brienne of Tarth,Velox,CX Sport,Pastilha de Freio,974.96,2.0,839.17,100201,AutoParts São Paulo,Grupo Titan,V004,Peter Parker
NF151519,2025-10-05,34145553468585,Theon Greyjoy,Velox,DX Hybrid,Correia Dentada,1729.42,1.0,1295.29,100201,AutoParts São Paulo,Grupo Titan,V003,Tony Stark
NF151520,2024-12-16,03445801681,Jon Snow,MotoriX,DX Hybrid,Correia Dentada,1376.13,,831.02,400501,AutoParts Sul,Grupo Pampa,V006,Steve Rogers
NF151521,2024-07-12,36377069704549,Ned Stark,MotoriX,BZ Turbo,Amortecedor,622.45,4.0,513.44,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF151522,2024-11-10,07265417146,Daenerys Targaryen,Carvex,CX Sport,Correia Dentada,152.03,6.0,135.31,300401,AutoParts Minas,Grupo Serra,V004,Peter Parker
NF151523,2025-11-20,26481259919731,Tyrion Lannister,Autron,EX Classic,Pastilha de Freio,1207.49,5.0,850.01,100201,AutoParts São Paulo,Grupo Titan,V006,Steve Rogers
NF151524,2024-09-15,53011897413,Cersei Lannister,Autron,EX Classic,Filtro de Óleo,882.97,3.0,793.93,300401,AutoParts Minas,Grupo Serra,V003,Tony Stark
NF151525,2024-10-14,42845857319179,Jon Snow,MotoriX,DX Hybrid,Bateria,1647.01,6.0,1429.33,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V005,Diana Prince
NF151526,2025-04-01,01451162217,Arya Stark,Autron,DX Hybrid,Correia Dentada,477.21,6.0,341.29,200302,Auto Rio Peças,Grupo Atlantico,V001,Bruce Wayne
NF151527,2025-01-18,79753165860388,Jaime Lannister,MotoriX,DX Hybrid,Amortecedor,607.11,3.0,529.99,100201,AutoParts São Paulo,Grupo Titan,V001,Bruce Wayne
NF151528,2024-08-25,77967837921549,Robb Stark,Autron,DX Hybrid,Filtro de Óleo,1790.36,1.0,1142.79,400502,Sul Auto Parts,Grupo Pampas,V006,Steve Rogers
NF151529,2025-04-03,95850227704,Sansa Stark,Ravion,CX Sport,Correia Dentada,809.44,3.0,658.59,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF151530,2025-07-18,09150249184561,Cersei Lannister,Ravion,AX1,Amortecedor,428.72,1.0,307.73,300402,Minas Auto Peças,Grupo Serras,V006,Steve Rogers
NF151531,2024-07-13,96089578196,Ned Stark,Carvex,DX Hybrid,Filtro de Óleo,1512.04,3.0,922.15,400501,AutoParts Sul,Grupo Pampa,V002,Clark Kent
NF151532,2024-08-13,72482125427792,Samwell Tarly,Autron,DX Hybrid,Amortecedor,844.0,1.0,593.58,200302,Auto Rio Peças,Grupo Atlantico,V004,Peter Parker
NF151533,2024-04-23,70973732925338,Robb Stark,Autron,AX1,Bateria,448.01,6.0,322.25,400502,Sul Auto Parts,Grupo Pampas,V001,Bruce Wayne
NF151534,2024-04-25,21738693193532,Jon Snow,Velox,AX1,Pastilha de Freio,914.43,2.0,714.49,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF151535,2025-06-24,36846101801,Jaime Lannister,MotoriX,AX1,Correia Dentada,1629.98,6.0,1485.52,200302,Auto Rio Peças,Grupo Atlantico,V005,Diana Prince
NF151536,2024-06-14,01115065028,Sansa Stark,Ravion,BZ Turbo,Correia Dentada,893.35,4.0,809.71,200302,Auto Rio Peças,Grupo Atlantico,V005,Diana Prince
NF151537,2025-08-29,30604800287168,Brienne of Tarth,Ravion,EX Classic,Filtro de Óleo,380.15,3.0,264.87,100201,AutoParts São Paulo,Grupo Titan,V006,Steve Rogers
NF151538,2025-11-09,05394556732549,Bran Stark,MotoriX,EX Classic,Filtro de Óleo,890.48,4.0,669.32,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V001,Bruce Wayne
NF151539,2025-09-06,94919246925701,Jaime Lannister,Carvex,AX1,Pastilha de Freio,246.66,1.0,157.05,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF151540,2025-11-02,41540316685348,Daenerys Targaryen,Carvex,DX Hybrid,Bateria,959.28,1.0,612.78,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF151541,2025-05-18,92745759705,Arya Stark,Autron,DX Hybrid,Correia Dentada,91.67,1.0,78.7,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF151542,2024-04-18,11431578129398,Davos Seaworth,Ravion,BZ Turbo,Correia Dentada,105.86,6.0,96.82,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V002,Clark Kent
NF151543,2025-05-21,18768467612,Brienne of Tarth,Ravion,EX Classic,Amortecedor,90.41,3.0,67.91,200302,Auto Rio Peças,Grupo Atlantico,V007,Natasha Romanoff
NF151544,2025-11-02,36030711736,Bran Stark,Autron,DX Hybrid,Pastilha de Freio,892.35,3.0,683.52,400501,AutoParts Sul,Grupo Pampa,V003,Tony Stark
NF151545,2024-04-30,05269379895,Robb Stark,Ravion,AX1,Pastilha de Freio,462.38,2.0,362.95,200302,Auto Rio Peças,Grupo Atlantico,V005,Diana Prince
NF151546,2024-05-28,63861994883757,Bran Stark,Velox,AX1,Correia Dentada,233.48,2.0,211.56,400502,Sul Auto Parts,Grupo Pampas,V007,Natasha Romanoff
NF151547,2024-09-09,49816063928,Robb Stark,Velox,DX Hybrid,Amortecedor,351.47,3.0,256.98,100201,AutoParts São Paulo,Grupo Titan,V006,Steve Rogers
NF151548,2025-02-24,83417921273,Davos Seaworth,MotoriX,DX Hybrid,Amortecedor,439.02,4.0,314.65,100202,Auto Parts SP Centro,Grupo Tytan,V003,Tony Stark
NF151549,2025-06-23,85951657440,Jon Snow,Velox,BZ Turbo,Correia Dentada,1116.61,3.0,721.86,300402,Minas Auto Peças,Grupo Serras,V004,Peter Parker
NF151550,2025-07-02,09542060138198,Brienne of Tarth,Ravion,BZ Turbo,Filtro de Óleo,1371.68,5.0,1051.74,300401,AutoParts Minas,Grupo Serra,V007,Natasha Romanoff
NF151551,2024-02-29,78869245798,Robb Stark,Ravion,BZ Turbo,Pastilha de Freio,1604.98,2.0,1168.77,200302,Auto Rio Peças,Grupo Atlantico,V004,Peter Parker
NF151552,2024-01-07,60298237607,Daenerys Targaryen,Ravion,BZ Turbo,Bateria,1524.99,4.0,1371.66,400501,AutoParts Sul,Grupo Pampa,V004,Peter Parker
NF151553,2025-01-27,82054353837,Robb Stark,Autron,CX Sport,Correia Dentada,1670.0,3.0,1054.71,400501,AutoParts Sul,Grupo Pampa,V004,Peter Parker
NF151554,2024-10-29,24167724299,Daenerys Targaryen,Velox,CX Sport,Filtro de Óleo,-1306.18,6.0,862.78,100201,AutoParts São Paulo,Grupo Titan,V006,Steve Rogers
NF151555,2025-12-02,30245850750,Jon Snow,Ravion,CX Sport,Correia Dentada,514.51,5.0,410.07,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF151556,2024-11-14,07218666847,Arya Stark,Velox,DX Hybrid,Pastilha de Freio,1233.19,2.0,1040.83,200302,Auto Rio Peças,Grupo Atlantico,V007,Natasha Romanoff
NF151557,2024-10-25,91173545157807,Robb Stark,Ravion,DX Hybrid,Pastilha de Freio,1011.12,6.0,783.83,400501,AutoParts Sul,Grupo Pampa,V003,Tony Stark
NF151558,2024-09-24,41452403534865,Arya Stark,Autron,EX Classic,Filtro de Óleo,1305.56,4.0,926.08,300401,AutoParts Minas,Grupo Serra,V001,Bruce Wayne
NF151559,2024-11-26,25523812050900,Jon Snow,Autron,BZ Turbo,Amortecedor,1599.8,3.0,1004.21,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V001,Bruce Wayne
NF151560,2025-08-05,54702183035,Jaime Lannister,Carvex,BZ Turbo,Pastilha de Freio,1387.36,2.0,929.02,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF151561,2025-11-02,66477090541032,Samwell Tarly,Carvex,EX Classic,Amortecedor,-1570.17,5.0,1109.48,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V004,Peter Parker
NF151562,2024-09-10,99150789451974,Arya Stark,MotoriX,AX1,Pastilha de Freio,1039.49,3.0,645.37,400501,AutoParts Sul,Grupo Pampa,V008,Barry Allen
NF151563,2025-05-15,11971684276,Robb Stark,Velox,AX1,Bateria,470.73,5.0,335.0,200302,Auto Rio Peças,Grupo Atlantico,V006,Steve Rogers
NF151564,2024-05-11,30115613027,Jaime Lannister,Ravion,AX1,Bateria,1490.53,1.0,1066.53,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V003,Tony Stark
NF151565,2024-08-17,73569002362159,Jaime Lannister,MotoriX,BZ Turbo,Amortecedor,1644.99,5.0,1016.83,300402,Minas Auto Peças,Grupo Serras,V002,Clark Kent
NF151566,2024-06-10,39626161339622,Daenerys Targaryen,Ravion,BZ Turbo,Bateria,408.43,6.0,260.46,400502,Sul Auto Parts,Grupo Pampas,V002,Clark Kent
NF151567,2024-01-23,93405837068,Sansa Stark,Ravion,BZ Turbo,Filtro de Óleo,811.11,2.0,496.38,300402,Minas Auto Peças,Grupo Serras,V001,Bruce Wayne
NF151568,2025-12-30,96563861291,Robb Stark,Ravion,AX1,Bateria,632.99,5.0,501.46,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF151569,2024-07-23,02306034759,Sansa Stark,Carvex,DX Hybrid,Correia Dentada,1778.27,3.0,1294.74,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF151570,2025-08-30,39931681177,Brienne of Tarth,Ravion,CX Sport,Filtro de Óleo,181.61,5.0,111.97,200302,Auto Rio Peças,Grupo Atlantico,V004,Peter Parker
NF151571,2024-02-17,80108242523771,Daenerys Targaryen,Velox,AX1,Amortecedor,1753.61,5.0,1348.2,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V002,Clark Kent
NF151572,2024-06-22,15153558169,Theon Greyjoy,Carvex,EX Classic,Filtro de Óleo,963.09,5.0,628.54,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF151573,2024-08-31,95694958799,Samwell Tarly,Autron,CX Sport,Amortecedor,1539.67,2.0,1074.54,100201,AutoParts São Paulo,Grupo Titan,V001,Bruce Wayne
NF151574,2024-03-08,94634125087262,Arya Stark,Autron,DX Hybrid,Pastilha de Freio,1521.61,4.0,1344.52,100201,AutoParts São Paulo,Grupo Titan,V002,Clark Kent
NF151575,2024-10-01,44571867039,Jon Snow,MotoriX,AX1,Filtro de Óleo,676.73,1.0,562.77,100201,AutoParts São Paulo,Grupo Titan,V001,Bruce Wayne
NF151576,2025-05-16,44298591577,Jon Snow,Autron,BZ Turbo,Pastilha de Freio,90.1,2.0,62.97,300401,AutoParts Minas,Grupo Serra,V008,Barry Allen
NF151577,2024-05-23,50538769225645,Jon Snow,Velox,AX1,Filtro de Óleo,287.13,6.0,254.94,400502,Sul Auto Parts,Grupo Pampas,V006,Steve Rogers
NF151578,2024-06-13,27052624421475,Jorah Mormont,Velox,AX1,Amortecedor,1559.99,4.0,1120.98,300401,AutoParts Minas,Grupo Serra,V007,Natasha Romanoff
NF151579,2024-05-07,68488397301508,Jaime Lannister,Ravion,DX Hybrid,Filtro de Óleo,1377.3,4.0,1264.72,100202,Auto Parts SP Centro,Grupo Tytan,V002,Clark Kent
NF151580,2024-10-12,44453723256516,Jon Snow,Ravion,BZ Turbo,Correia Dentada,1436.54,6.0,1256.32,400502,Sul Auto Parts,Grupo Pampas,V002,Clark Kent
NF151581,2025-05-24,42804220580,Jon Snow,Velox,EX Classic,Filtro de Óleo,590.28,6.0,542.0,100202,Auto Parts SP Centro,Grupo Tytan,V007,Natasha Romanoff
NF151582,2025-07-11,90304165489711,Jaime Lannister,Autron,DX Hybrid,Bateria,1184.99,4.0,777.81,300401,AutoParts Minas,Grupo Serra,V007,Natasha Romanoff
NF151583,2025-06-01,51074041016344,Robb Stark,MotoriX,DX Hybrid,Correia Dentada,822.57,4.0,527.18,200302,Auto Rio Peças,Grupo Atlantico,V002,Clark Kent
NF151584,2024-05-06,70330391013,Cersei Lannister,MotoriX,DX Hybrid,Amortecedor,1206.2,2.0,759.35,300402,Minas Auto Peças,Grupo Serras,V003,Tony Stark
NF151585,2024-07-24,52113587198,Sansa Stark,Velox,EX Classic,Amortecedor,622.49,6.0,412.31,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V004,Peter Parker
NF151586,2025-06-02,48914586705,Davos Seaworth,Ravion,BZ Turbo,Correia Dentada,212.77,1.0,170.33,200302,Auto Rio Peças,Grupo Atlantico,V002,Clark Kent
NF151587,2025-06-18,82110170426,Jon Snow,MotoriX,EX Classic,Correia Dentada,657.78,1.0,406.25,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF151588,2024-12-30,42958090351,Brienne of Tarth,Velox,EX Classic,Bateria,1715.44,1.0,1364.11,300401,AutoParts Minas,Grupo Serra,V005,Diana Prince
NF151589,2024-12-16,07455201126338,Davos Seaworth,Autron,BZ Turbo,Amortecedor,1025.36,2.0,664.19,100202,Auto Parts SP Centro,Grupo Tytan,V008,Barry Allen
NF151590,2024-10-30,44269035725711,Theon Greyjoy,MotoriX,BZ Turbo,Filtro de Óleo,1176.6,3.0,1059.3,300401,AutoParts Minas,Grupo Serra,V003,Tony Stark
NF151591,2025-03-05,62001958304631,Davos Seaworth,Velox,AX1,Amortecedor,1355.0,3.0,1136.86,100201,AutoParts São Paulo,Grupo Titan,V007,Natasha Romanoff
NF151592,2024-08-21,34373395464939,Bran Stark,Ravion,BZ Turbo,Filtro de Óleo,820.19,1.0,503.39,400502,Sul Auto Parts,Grupo Pampas,V007,Natasha Romanoff
NF151593,2024-10-04,31545832188,Sansa Stark,MotoriX,CX Sport,Correia Dentada,1773.27,3.0,1163.27,300402,Minas Auto Peças,Grupo Serras,V006,Steve Rogers
NF151594,2024-08-18,79089513534929,Sansa Stark,Velox,AX1,Bateria,1032.39,5.0,879.35,300402,Minas Auto Peças,Grupo Serras,V001,Bruce Wayne
NF151595,2025-06-11,64148136632014,Samwell Tarly,MotoriX,DX Hybrid,Amortecedor,-1454.16,5.0,1284.61,400501,AutoParts Sul,Grupo Pampa,V006,Steve Rogers
NF151596,2025-06-04,08737120935520,Davos Seaworth,Carvex,CX Sport,Pastilha de Freio,1146.57,,860.35,200302,Auto Rio Peças,Grupo Atlantico,V006,Steve Rogers
NF151597,2025-11-06,00935339230,Bran Stark,Autron,EX Classic,Correia Dentada,1420.96,2.0,1056.88,400502,Sul Auto Parts,Grupo Pampas,V004,Peter Parker
NF151598,2024-03-26,93081739027,Davos Seaworth,Ravion,BZ Turbo,Amortecedor,603.7,1.0,514.33,300401,AutoParts Minas,Grupo Serra,V002,Clark Kent
NF151599,2025-11-27,11353022305233,Davos Seaworth,Autron,CX Sport,Filtro de Óleo,688.57,6.0,437.66,200302,Auto Rio Peças,Grupo Atlantico,V002,Clark Kent
NF151600,2024-03-13,15823097652215,Jaime Lannister,Autron,BZ Turbo,Correia Dentada,844.48,2.0,685.51,400502,Sul Auto Parts,Grupo Pampas,V008,Barry Allen
NF151601,2024-05-25,46834804864,Jon Snow,Velox,DX Hybrid,Pastilha de Freio,1420.29,5.0,1171.11,100201,AutoParts São Paulo,Grupo Titan,V001,Bruce Wayne
NF151602,2024-05-28,28209168526,Daenerys Targaryen,Carvex,CX Sport,Filtro de Óleo,834.27,5.0,682.65,200302,Auto Rio Peças,Grupo Atlantico,V004,Peter Parker
NF151603,2025-05-02,45130809176,Brienne of Tarth,Autron,BZ Turbo,Filtro de Óleo,1568.17,2.0,1324.53,400502,Sul Auto Parts,Grupo Pampas,V008,Barry Allen
NF151604,2025-09-27,29988005495243,Davos Seaworth,Ravion,AX1,Filtro de Óleo,1470.56,1.0,1133.51,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V005,Diana Prince
NF151605,2024-12-15,68375614490,Jaime Lannister,Autron,EX Classic,Correia Dentada,807.25,2.0,570.4,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V004,Peter Parker
NF151606,2024-04-28,09643709435,Daenerys Targaryen,MotoriX,CX Sport,Correia Dentada,239.86,1.0,148.03,200302,Auto Rio Peças,Grupo Atlantico,V008,Barry Allen
NF151607,2024-05-24,87945979215224,Ned Stark,Autron,BZ Turbo,Amortecedor,-669.18,4.0,439.98,400501,AutoParts Sul,Grupo Pampa,V003,Tony Stark
NF151608,2025-02-14,08138974508383,Jorah Mormont,MotoriX,CX Sport,Pastilha de Freio,526.66,6.0,449.15,200302,Auto Rio Peças,Grupo Atlantico,V003,Tony Stark
NF151609,2024-09-12,13849980393,Bran Stark,Carvex,CX Sport,Pastilha de Freio,686.4,5.0,505.28,400502,Sul Auto Parts,Grupo Pampas,V005,Diana Prince
NF151610,2025-09-10,95805537844,Tyrion Lannister,Autron,AX1,Pastilha de Freio,649.73,4.0,547.47,200302,Auto Rio Peças,Grupo Atlantico,V002,Clark Kent
NF151611,2025-06-28,84192717921,Sansa Stark,MotoriX,EX Classic,Pastilha de Freio,1215.99,5.0,1049.19,200302,Auto Rio Peças,Grupo Atlantico,V006,Steve Rogers
NF151612,2024-10-10,06297528550,Sansa Stark,Ravion,BZ Turbo,Amortecedor,1559.79,3.0,1214.16,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V007,Natasha Romanoff
NF151613,2024-11-21,30884546622986,Daenerys Targaryen,MotoriX,DX Hybrid,Amortecedor,478.0,2.0,403.11,100202,Auto Parts SP Centro,Grupo Tytan,V004,Peter Parker
NF151614,2025-06-30,26955386841875,Jon Snow,Carvex,CX Sport,Correia Dentada,1011.68,1.0,809.87,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V004,Peter Parker
NF151615,2025-09-02,62219923169156,Davos Seaworth,Autron,CX Sport,Pastilha de Freio,1424.08,1.0,1006.05,300402,Minas Auto Peças,Grupo Serras,V001,Bruce Wayne
NF151616,2025-03-27,71259668559064,Jorah Mormont,Carvex,CX Sport,Bateria,205.86,3.0,134.32,400502,Sul Auto Parts,Grupo Pampas,V008,Barry Allen
NF151617,2024-01-18,06464126498,Bran Stark,Ravion,BZ Turbo,Amortecedor,1415.67,2.0,1050.41,300401,AutoParts Minas,Grupo Serra,V007,Natasha Romanoff
NF151618,2024-09-01,39956675822472,Cersei Lannister,Ravion,EX Classic,Pastilha de Freio,213.5,5.0,152.12,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
NF151619,2024-05-01,93874136077,Theon Greyjoy,Velox,CX Sport,Filtro de Óleo,740.83,3.0,641.85,200301,AutoParts Rio de Janeiro,Grupo Atlântic,V002,Clark Kent
NF151620,2024-11-11,36007313433036,Jon Snow,Carvex,EX Classic,Amortecedor,149.46,6.0,114.54,100201,AutoParts São Paulo,Grupo Titan,V005,Diana Prince
